qacver	saccver	bitscore	evalue	qlen	slen	length	qcovs	pident	taxid
WP_002854338.1	KJF43612.1	66.5	2.95E-07	820	881	427	82	17.33	1544798
WP_002854338.1	KJF43612.1	63.4	2.19E-06	820	881	672	82	15.923	1544798
WP_002854338.1	KJF43612.1	59.2	4.7E-05	820	881	407	82	16.953	1544798
WP_002854338.1	KJF43612.1	58	0.000115	820	881	699	82	15.737	1544798
WP_002854338.1	PYV53229.1	66.5	2.96E-07	820	1070	536	63	17.537	1978231
WP_002854338.1	WP_047113537.1	66.5	2.97E-07	820	817	613	72	17.618	159
WP_002854338.1	WP_047113537.1	66.1	3.49E-07	820	817	529	72	15.123	159
WP_002854338.1	WP_047113537.1	62.2	4.91E-06	820	817	476	72	16.807	159
WP_002854338.1	TET17828.1	65.7	2.98E-07	820	519	227	27	18.502	2030808
WP_002854338.1	GAP71727.1	66.1	2.99E-07	820	716	539	79	17.44	467085
WP_002854338.1	GAP71727.1	62.2	5.15E-06	820	716	512	79	15.43	467085
WP_002854338.1	GAP71727.1	58.4	8.54E-05	820	716	379	79	16.887	467085
WP_002854338.1	DAB07550.1	66.1	3.01E-07	820	587	392	42	18.112	1916224
WP_002854338.1	TAL35046.1	66.1	3.04E-07	820	685	469	55	16.844	2202144
WP_002854338.1	TAL35046.1	61.9	6.28E-06	820	685	249	55	18.876	2202144
WP_002854338.1	RLA93444.1	66.1	3.04E-07	820	601	401	64	17.706	2026735
WP_002854338.1	RLA93444.1	64.9	7.01E-07	820	601	275	64	20.364	2026735
WP_002854338.1	RLA93444.1	58.4	8.04E-05	820	601	251	64	21.912	2026735
WP_002854338.1	RLA93444.1	56.8	0.000224	820	601	406	64	16.995	2026735
WP_002854338.1	RLF19689.1	66.5	3.05E-07	820	1076	657	75	18.569	2250277
WP_002854338.1	OLE51026.1	66.1	3.08E-07	820	633	384	47	18.229	1803431
WP_002854338.1	OLE51026.1	62.6	3.86E-06	820	633	416	47	17.308	1803431
WP_002854338.1	XP_001620825.1	66.5	3.09E-07	820	1459	419	50	19.57	45351
WP_002854338.1	XP_001620825.1	64.5	1.37E-06	820	1459	418	50	17.703	45351
WP_002854338.1	XP_001620825.1	64.2	1.45E-06	820	1459	450	50	19.111	45351
WP_002854338.1	XP_001620825.1	64.2	1.69E-06	820	1459	420	50	19.286	45351
WP_002854338.1	XP_001620825.1	57.6	0.000158	820	1459	276	50	19.565	45351
WP_002854338.1	XP_001620825.1	55.7	0.000604	820	1459	248	50	22.581	45351
WP_002854338.1	XP_001029949.3	66.5	3.13E-07	820	2165	672	79	14.881	312017
WP_002854338.1	XP_001029949.3	64.5	1.48E-06	820	2165	504	79	14.683	312017
WP_002854338.1	XP_001029949.3	56.8	0.000336	820	2165	687	79	17.467	312017
WP_002854338.1	WP_047115363.1	66.1	3.15E-07	820	817	529	62	15.123	159
WP_002854338.1	WP_047115363.1	58.4	7.82E-05	820	817	476	62	16.807	159
WP_002854338.1	OGM05909.1	66.5	3.19E-07	820	1302	413	46	17.676	1817813
WP_002854338.1	XP_014647570.1	66.5	3.21E-07	820	1754	476	80	18.697	73337
WP_002854338.1	XP_014647570.1	58	0.000134	820	1754	515	80	16.699	73337
WP_002854338.1	XP_014647570.1	56.5	0.000414	820	1754	590	80	16.61	73337
WP_002854338.1	KYK36232.1	66.1	3.22E-07	820	722	450	51	16	1803814
WP_002854338.1	KYK36232.1	59.2	4.4E-05	820	722	442	51	16.29	1803814
WP_002854338.1	PSS20777.1	66.5	3.27E-07	820	1010	263	30	15.589	1590841
WP_002854338.1	RLE06435.1	66.1	3.29E-07	820	637	353	42	16.714	2052149
WP_002854338.1	OEU83851.1	66.1	3.29E-07	820	730	426	46	15.493	1869299
WP_002854338.1	EXX54982.1	66.5	3.3E-07	820	1610	436	49	16.972	1432141
WP_002854338.1	KXJ60633.1	66.1	3.32E-07	820	936	639	72	17.214	1795869
WP_002854338.1	OJY42967.1	66.5	3.33E-07	820	2065	454	79	18.062	1895814
WP_002854338.1	OJY42967.1	64.2	1.67E-06	820	2065	490	79	16.939	1895814
WP_002854338.1	OJY42967.1	61.1	1.72E-05	820	2065	663	79	14.178	1895814
WP_002854338.1	OJY42967.1	60.3	2.93E-05	820	2065	446	79	16.143	1895814
WP_002854338.1	OLD23805.1	66.5	3.33E-07	820	1218	188	23	21.277	1803447
WP_002854338.1	TFE68046.1	64.2	3.39E-07	820	284	322	36	17.391	1847730
WP_002854338.1	RZV74411.1	66.5	3.39E-07	820	1883	441	85	17.46	2512262;2555784
WP_002854338.1	RZV74411.1	57.2	0.000229	820	1883	413	85	16.949	2512262;2555784
WP_002854338.1	RZV74411.1	55.7	0.000618	820	1883	478	85	15.69	2512262;2555784
WP_002854338.1	DAB23330.1	65.7	3.39E-07	820	587	392	42	18.112	1916215
WP_002854338.1	AGP78560.1	66.1	3.41E-07	820	937	679	73	16.053	1300253
WP_002854338.1	WP_017305221.1	65.3	3.41E-07	820	460	271	31	21.402	54311
WP_002854338.1	ODN00207.1	66.1	3.43E-07	820	831	381	43	17.848	48709
WP_002854338.1	TDI90615.1	65.7	3.46E-07	820	594	293	32	18.43	2080303
WP_002854338.1	WP_066256636.1	65.7	3.46E-07	820	601	536	62	15.485	1861784
WP_002854338.1	DAA88442.1	65.7	3.48E-07	820	587	392	42	18.112	1916218;1916321
WP_002854338.1	OLD61989.1	65.3	3.5E-07	820	454	379	43	17.942	1803443
WP_002854338.1	WP_100987133.1	66.1	3.51E-07	820	1097	370	39	19.73	2057025
WP_002854338.1	WP_106175373.1	63.8	3.6E-07	820	281	226	26	21.239	2107700;2107703
WP_002854338.1	TDJ00011.1	65.7	3.64E-07	820	594	293	32	18.43	2080303
WP_002854338.1	WP_045356357.1	66.1	3.68E-07	820	1057	490	53	16.939	1126;449439
WP_002854338.1	WP_045356357.1	55.3	0.000734	820	1057	247	53	19.433	1126;449439
WP_002854338.1	TES90083.1	66.1	3.75E-07	820	904	462	52	16.45	2030808
WP_002854338.1	TES90083.1	56.1	0.000451	820	904	390	52	18.205	2030808
WP_002854338.1	DAA97725.1	65.7	3.83E-07	820	587	392	42	18.112	1916220;1916222;1916223;1916229
WP_002854338.1	EKD93833.1	65.3	3.87E-07	820	500	509	58	16.503	77133
WP_002854338.1	OPX57694.1	65.7	3.89E-07	820	650	453	52	17.439	1811674
WP_002854338.1	TAL18810.1	65.7	3.9E-07	820	727	305	34	16.393	1869227
WP_002854338.1	RJR29123.1	65.7	3.92E-07	820	604	370	66	17.027	2049433
WP_002854338.1	RJR29123.1	63.4	1.77E-06	820	604	398	66	13.819	2049433
WP_002854338.1	PYS81050.1	65.3	3.93E-07	820	523	420	47	17.381	1978231
WP_002854338.1	WP_103125811.1	66.1	3.95E-07	820	941	242	28	18.182	246795;1861711
WP_002854338.1	KPQ32019.1	64.2	3.95E-07	820	308	192	23	22.396	1666905
WP_002854338.1	TKB53535.1	65.7	3.95E-07	820	611	292	34	18.493	70125
WP_002854338.1	WP_119322880.1	64.9	3.97E-07	820	426	331	35	19.637	2219043
WP_002854338.1	OEU57852.1	65.7	3.97E-07	820	549	430	49	16.512	1869311
WP_002854338.1	AIF21232.1	63.8	3.98E-07	820	272	285	33	18.246	1456353
WP_002854338.1	WP_047117082.1	65.7	4.01E-07	820	817	613	72	17.292	159
WP_002854338.1	WP_047117082.1	64.5	9.34E-07	820	817	529	72	14.934	159
WP_002854338.1	WP_047117082.1	63	3.23E-06	820	817	475	72	16.632	159
WP_002854338.1	WP_015327952.1	65.7	4.03E-07	820	704	292	35	17.466	42422;748449
WP_002854338.1	WP_127100495.1	65.7	4.08E-07	820	565	429	51	16.084	2498111
WP_002854338.1	WP_109455906.1	65.7	4.12E-07	820	610	397	46	17.884	784
WP_002854338.1	WP_109455906.1	62.6	3.9E-06	820	610	359	46	19.22	784
WP_002854338.1	WP_109455906.1	54.9	0.000869	820	610	398	46	17.085	784
WP_002854338.1	RMF35185.1	65.3	4.16E-07	820	453	214	26	19.159	2026724
WP_002854338.1	WP_015783585.1	65.7	4.2E-07	820	810	388	46	19.588	395962
WP_002854338.1	WP_015783585.1	61.1	1.18E-05	820	810	420	46	19.524	395962
WP_002854338.1	WP_096656774.1	65.7	4.22E-07	820	899	399	42	18.296	1973486;1973488
WP_002854338.1	WP_108839951.1	64.5	4.26E-07	820	366	258	30	20.543	784
WP_002854338.1	WP_108839951.1	60.3	1.1E-05	820	366	231	30	20.779	784
WP_002854338.1	WP_106909036.1	66.1	4.3E-07	820	1154	383	42	20.888	1967666
WP_002854338.1	DAB16902.1	65.3	4.32E-07	820	587	392	42	18.112	1916219
WP_002854338.1	OLB18070.1	66.1	4.32E-07	820	1283	196	23	22.449	1803465
WP_002854338.1	WP_099030966.1	65.7	4.36E-07	820	847	320	38	15.937	2003316
WP_002854338.1	GBC18341.1	66.1	4.38E-07	820	1570	436	49	16.972	747089
WP_002854338.1	WP_083571549.1	65.7	4.39E-07	820	1023	221	25	27.602	1004
WP_002854338.1	PYT39995.1	66.1	4.43E-07	820	1283	196	23	22.449	1978231
WP_002854338.1	SPR02368.1	65.3	4.47E-07	820	502	406	47	18.473	784
WP_002854338.1	RKX80703.1	65.7	4.5E-07	820	665	291	34	22.337	2202144
WP_002854338.1	WP_087275363.1	65.7	4.51E-07	820	676	301	34	17.608	1918540;1965623;1965624
WP_002854338.1	PYX79420.1	65.7	4.54E-07	820	1129	371	43	18.598	1978231
WP_002854338.1	OLB89389.1	66.1	4.59E-07	820	1283	196	23	22.449	1803461
WP_002854338.1	PLX70026.1	65.7	4.59E-07	820	938	332	36	18.976	2053308
WP_002854338.1	ADB42586.1	64.9	4.6E-07	820	458	413	45	16.707	504472
WP_002854338.1	ALP54113.1	65.7	4.65E-07	820	926	689	81	17.271	1748243
WP_002854338.1	XP_001018183.2	66.1	4.71E-07	820	3171	362	77	17.68	312017
WP_002854338.1	XP_001018183.2	64.9	9.35E-07	820	3171	671	77	16.99	312017
WP_002854338.1	XP_001018183.2	59.2	6.79E-05	820	3171	520	77	16.731	312017
WP_002854338.1	WP_126339532.1	65.3	4.73E-07	820	566	398	47	17.085	452
WP_002854338.1	WP_131092302.1	65.7	4.75E-07	820	936	639	72	17.214	2480797
WP_002854338.1	SPR10163.1	65.3	4.79E-07	820	599	397	46	17.884	784
WP_002854338.1	SPR10163.1	62.2	4.34E-06	820	599	359	46	19.22	784
WP_002854338.1	WP_009059332.1	63.4	4.82E-07	820	275	263	31	18.251	591154;1156937
WP_002854338.1	OHD64821.1	65.7	4.83E-07	820	786	790	88	16.329	1802193
WP_002854338.1	OYT30571.1	63.4	4.86E-07	820	275	274	46	17.518	2012527
WP_002854338.1	OYT30571.1	54.9	0.000364	820	275	242	46	20.248	2012527
WP_002854338.1	OUX30206.1	64.9	4.89E-07	820	461	275	31	20.364	1986658
WP_002854338.1	WP_017302823.1	63.8	4.91E-07	820	287	229	26	18.341	54311
WP_002854338.1	WP_129509034.1	65.3	4.96E-07	820	717	465	55	17.849	2026760
WP_002854338.1	WP_048188774.1	65.7	5E-07	820	1685	741	82	14.98	1603555
WP_002854338.1	WP_048188774.1	61.9	8.74E-06	820	1685	726	82	15.289	1603555
WP_002854338.1	WP_048188774.1	61.1	1.43E-05	820	1685	699	82	16.309	1603555
WP_002854338.1	WP_048188774.1	60.7	2.15E-05	820	1685	521	82	16.891	1603555
WP_002854338.1	WP_048188774.1	55.7	0.000673	820	1685	682	82	14.516	1603555
WP_002854338.1	VFK67256.1	65.7	5E-07	820	751	415	49	17.831	2126343
WP_002854338.1	KPK42523.1	64.9	5.02E-07	820	512	391	45	17.136	1703776
WP_002854338.1	WP_083804637.1	63.8	5.08E-07	820	311	232	27	18.534	2223
WP_002854338.1	RJQ51597.1	65.7	5.11E-07	820	809	507	57	15.976	2026770
WP_002854338.1	TKZ27740.1	65.3	5.11E-07	820	610	209	24	18.182	2480854
WP_002854338.1	OGX15512.1	65.7	5.14E-07	820	834	445	49	19.775	1801849
WP_002854338.1	WP_079468759.1	65.7	5.17E-07	820	1080	237	27	25.316	393003
WP_002854338.1	WP_087708426.1	65.7	5.2E-07	820	1098	575	64	16.348	1765956
WP_002854338.1	WP_120104019.1	65.3	5.21E-07	820	785	275	29	21.818	229155;1104446
WP_002854338.1	RMF91945.1	64.9	5.22E-07	820	527	379	43	20.317	2419984
WP_002854338.1	THI85064.1	65.3	5.3E-07	820	611	376	44	18.883	1985133
WP_002854338.1	THI85064.1	63	2.65E-06	820	611	292	44	19.863	1985133
WP_002854338.1	PIR01661.1	66.1	5.3E-07	820	2674	401	42	18.703	1974048
WP_002854338.1	WP_111579591.1	65.7	5.31E-07	820	1080	237	27	25.316	79328
WP_002854338.1	WP_017715213.1	63.8	5.33E-07	820	304	271	33	20.295	1173028
WP_002854338.1	WP_089894814.1	65.7	5.35E-07	820	1025	237	27	24.895	29529
WP_002854338.1	RIB14628.1	65.7	5.37E-07	820	1187	495	68	15.758	44941
WP_002854338.1	RIB14628.1	58.8	8.06E-05	820	1187	477	68	16.143	44941
WP_002854338.1	BAZ42404.1	65.7	5.38E-07	820	970	419	50	16.945	2005461
WP_002854338.1	BAZ42404.1	62.6	3.89E-06	820	970	409	50	13.447	2005461
WP_002854338.1	BAZ42404.1	60.7	1.73E-05	820	970	399	50	17.043	2005461
WP_002854338.1	ABM77047.1	65.7	5.44E-07	820	1676	644	78	17.702	59922
WP_002854338.1	ABM77047.1	60.3	2.59E-05	820	1676	687	78	17.467	59922
WP_002854338.1	ABM77047.1	59.5	4.38E-05	820	1676	475	78	17.895	59922
WP_002854338.1	ABM77047.1	59.2	6.52E-05	820	1676	644	78	16.615	59922
WP_002854338.1	WP_087705453.1	63.4	5.53E-07	820	287	198	23	22.222	1765956
WP_002854338.1	OMJ65422.1	65.3	5.54E-07	820	634	370	42	18.108	5963
WP_002854338.1	WP_052308422.1	65.7	5.57E-07	820	1361	509	56	16.503	489825;1155739
WP_002854338.1	WP_087475027.1	65.3	5.67E-07	820	597	421	49	15.914	96242;1827377
WP_002854338.1	WP_071148539.1	65.3	5.75E-07	820	1010	612	68	15.523	1903262
WP_002854338.1	WP_044173631.1	65.3	5.76E-07	820	949	495	56	17.172	103
WP_002854338.1	WP_058484424.1	64.9	5.77E-07	820	566	398	47	17.085	452
WP_002854338.1	OHB95546.1	65.3	5.8E-07	820	670	401	46	15.212	1801981
WP_002854338.1	OGW93534.1	64.9	5.8E-07	820	588	399	47	17.794	1801833
WP_002854338.1	OGW93534.1	64.2	1.02E-06	820	588	381	47	18.635	1801833
WP_002854338.1	OGW93534.1	54.9	0.000742	820	588	235	47	18.298	1801833
WP_002854338.1	WP_109939791.1	64.9	5.81E-07	820	577	273	28	16.85	1277351
WP_002854338.1	PKN30019.1	64.9	5.83E-07	820	605	372	63	16.398	2013749
WP_002854338.1	PKN30019.1	56.5	0.000322	820	605	246	63	15.854	2013749
WP_002854338.1	WP_012106718.1	65.7	5.84E-07	820	4079	645	76	16.589	358766;456442
WP_002854338.1	OGC14806.1	65.7	5.85E-07	820	1121	379	76	17.678	1802573;1802579;1802585
WP_002854338.1	OGC14806.1	57.6	0.000165	820	1121	501	76	15.17	1802573;1802579;1802585
WP_002854338.1	OAD60580.1	64.9	5.91E-07	820	538	242	28	16.529	516756
WP_002854338.1	AKB34154.1	65.3	5.91E-07	820	1016	583	68	15.266	1434119
WP_002854338.1	AKB34154.1	65.3	6.11E-07	820	1016	385	68	17.143	1434119
WP_002854338.1	AKB34154.1	60.3	2.43E-05	820	1016	402	68	17.164	1434119
WP_002854338.1	WP_029523178.1	65.3	5.92E-07	820	931	772	84	16.451	1158345
WP_002854338.1	WP_029523178.1	60.3	2.06E-05	820	931	246	84	24.39	1158345
WP_002854338.1	WP_039727887.1	63.8	5.94E-07	820	304	202	24	22.277	1117;1574475;1574623;2294035
WP_002854338.1	PYU92871.1	64.5	5.95E-07	820	399	167	19	22.156	1978231
WP_002854338.1	PQM68506.1	64.9	5.95E-07	820	494	392	63	16.327	1948890
WP_002854338.1	PQM68506.1	63	2.04E-06	820	494	504	63	17.063	1948890
WP_002854338.1	TKJ46299.1	64.5	5.99E-07	820	407	261	45	19.157	2012486
WP_002854338.1	TKJ46299.1	56.8	0.000142	820	407	269	45	21.933	2012486
WP_002854338.1	WP_015694256.1	64.9	6.05E-07	820	614	369	43	20.054	1008;984262
WP_002854338.1	WP_096667321.1	65.3	6.1E-07	820	1150	487	82	14.99	136073;1973481
WP_002854338.1	WP_096667321.1	63	3.18E-06	820	1150	460	82	16.304	136073;1973481
WP_002854338.1	KKT76923.1	64.9	6.2E-07	820	493	441	50	17.46	1619057
WP_002854338.1	PON18803.1	64.9	6.23E-07	820	617	411	47	18.735	1652106
WP_002854338.1	RIK02561.1	63.8	6.25E-07	820	324	250	29	20.4	2172549
WP_002854338.1	RKZ19775.1	64.9	6.31E-07	820	531	237	28	21.941	1869227
WP_002854338.1	OBQ42572.1	65.3	6.32E-07	820	1158	454	54	15.639	1710896
WP_002854338.1	ACF09516.1	63	6.37E-07	820	272	284	33	17.254	526690;2026795
WP_002854338.1	WP_012980223.1	64.9	6.4E-07	820	566	345	50	16.812	644281
WP_002854338.1	WP_012980223.1	55.7	0.000492	820	566	311	50	19.293	644281
WP_002854338.1	PJE68874.1	64.5	6.44E-07	820	479	231	27	18.182	1974483
WP_002854338.1	RKY60564.1	65.3	6.45E-07	820	1140	226	25	19.469	2053570
WP_002854338.1	WP_133811304.1	65.3	6.51E-07	820	1025	237	27	24.473	2135605
WP_002854338.1	OHC05195.1	64.9	6.54E-07	820	670	401	46	15.212	1801984
WP_002854338.1	WP_017710740.1	64.9	6.62E-07	820	583	412	47	19.175	1223
WP_002854338.1	TAJ26019.1	64.9	6.65E-07	820	621	405	46	18.025	2026887
WP_002854338.1	WP_053827242.1	65.3	6.67E-07	820	996	220	24	25	1627894
WP_002854338.1	XP_001030067.1	65.7	6.87E-07	820	2406	687	81	16.012	312017
WP_002854338.1	XP_001030067.1	55.3	0.000891	820	2406	408	81	15.441	312017
WP_002854338.1	TAM78964.1	65.3	6.88E-07	820	905	241	29	19.502	1978231
WP_002854338.1	TAH61042.1	65.3	6.9E-07	820	996	220	24	25	1562970
WP_002854338.1	AEB67161.1	62.6	6.93E-07	820	261	232	27	18.534	990316
WP_002854338.1	WP_018397379.1	63.4	6.93E-07	820	307	226	27	19.912	1128427
WP_002854338.1	RLC03698.1	64.9	6.95E-07	820	768	522	60	18.774	2026735
WP_002854338.1	WP_045090779.1	65.3	6.96E-07	820	996	220	24	25	1562970
WP_002854338.1	EGJ33330.1	65.3	6.99E-07	820	1351	509	56	16.503	489825
WP_002854338.1	RLC59790.1	62.6	6.99E-07	820	258	210	23	20.476	2026724
WP_002854338.1	TKB64770.1	64.9	7.02E-07	820	609	462	55	16.667	70125
WP_002854338.1	TKB64770.1	56.5	0.000323	820	609	251	55	17.928	70125
WP_002854338.1	OGW99907.1	64.9	7.08E-07	820	588	399	65	18.045	1801831
WP_002854338.1	OGW99907.1	63	2.67E-06	820	588	535	65	17.009	1801831
WP_002854338.1	OGW99907.1	55.3	0.000614	820	588	235	65	18.298	1801831
WP_002854338.1	WP_009988638.1	63.4	7.13E-07	820	302	240	28	17.5	2287;273057;555311
WP_002854338.1	XP_027069844.1	65.3	7.15E-07	820	1078	264	30	15.53	13443
WP_002854338.1	RTL58695.1	65.3	7.16E-07	820	1254	403	49	18.362	2044944
WP_002854338.1	RTL58695.1	56.8	0.000273	820	1254	443	49	16.027	2044944
WP_002854338.1	TKB78707.1	64.9	7.2E-07	820	615	371	44	16.173	70125
WP_002854338.1	XP_027047149.1	64.9	7.25E-07	820	855	380	43	17.368	46731
WP_002854338.1	OGW93332.1	64.9	7.26E-07	820	588	399	47	17.794	1801828
WP_002854338.1	OGW93332.1	63.4	1.97E-06	820	588	385	47	18.961	1801828
WP_002854338.1	OGW93332.1	55.3	0.000614	820	588	235	47	18.298	1801828
WP_002854338.1	PYX73827.1	64.9	7.28E-07	820	879	190	22	17.895	1978231
WP_002854338.1	PJF43256.1	65.3	7.32E-07	820	1278	421	47	21.14	2364210
WP_002854338.1	PJF43256.1	56.5	0.000399	820	1278	445	47	17.528	2364210
WP_002854338.1	GBG34740.1	64.2	7.44E-07	820	427	285	29	22.105	2315210
WP_002854338.1	WP_131764388.1	64.5	7.45E-07	820	570	454	54	16.52	96228;1212489
WP_002854338.1	WP_099073060.1	64.9	7.52E-07	820	784	408	79	15.686	92942;1612423;1628741;1628743;1628744;1628746;1628747;1628748;1628749;1628751;1628752
WP_002854338.1	WP_099073060.1	61.9	7.91E-06	820	784	457	79	17.505	92942;1612423;1628741;1628743;1628744;1628746;1628747;1628748;1628749;1628751;1628752
WP_002854338.1	WP_099073060.1	55.7	0.00053	820	784	518	79	14.672	92942;1612423;1628741;1628743;1628744;1628746;1628747;1628748;1628749;1628751;1628752
WP_002854338.1	PYV92524.1	64.5	7.6E-07	820	544	469	49	17.697	1978231
WP_002854338.1	CEA15091.1	64.9	7.61E-07	820	1009	220	24	25	1562970
WP_002854338.1	WP_015067608.1	64.9	7.66E-07	820	937	649	72	15.562	314275;1004786;1300258;1300259
WP_002854338.1	TFG63818.1	64.9	7.72E-07	820	639	565	66	16.814	2026792
WP_002854338.1	WP_121634417.1	65.3	7.73E-07	820	1391	534	59	14.981	2478977
WP_002854338.1	RKY67855.1	63.8	7.73E-07	820	341	243	29	22.634	2053570
WP_002854338.1	OGM04878.1	65.3	7.74E-07	820	1643	673	84	17.682	1817813
WP_002854338.1	OGM04878.1	59.2	6.45E-05	820	1643	714	84	17.507	1817813
WP_002854338.1	OGM04878.1	56.1	0.000529	820	1643	662	84	16.163	1817813
WP_002854338.1	WP_052562383.1	62.2	7.78E-07	820	244	191	23	20.419	795830;1197129;2172549
WP_002854338.1	WP_109853240.1	64.9	7.82E-07	820	819	635	73	15.433	1874112
WP_002854338.1	WP_089783204.1	64.9	7.85E-07	820	1023	234	27	23.932	1881040
WP_002854338.1	PYS61333.1	65.3	7.85E-07	820	1174	163	19	22.086	1978231
WP_002854338.1	WP_013886925.1	64.5	7.87E-07	820	544	465	54	18.925	2352;717231
WP_002854338.1	WP_013886925.1	55.3	0.000575	820	544	245	54	15.918	2352;717231
WP_002854338.1	PYV21861.1	63.4	7.89E-07	820	325	291	30	16.838	1978231
WP_002854338.1	WP_137907353.1	64.9	7.9E-07	820	948	452	53	15.708	136072
WP_002854338.1	WP_048108614.1	65.3	7.9E-07	820	1953	693	81	14.141	2208;1434107
WP_002854338.1	WP_048108614.1	57.2	0.000208	820	1953	689	81	16.11	2208;1434107
WP_002854338.1	WP_050757258.1	64.2	7.92E-07	820	425	386	45	16.839	1219
WP_002854338.1	KKP38205.1	64.5	7.95E-07	820	480	473	54	17.548	1619065;1801901;1801902;1801907
WP_002854338.1	WP_108068519.1	64.5	8.16E-07	820	635	268	27	19.403	2138576
WP_002854338.1	WP_096354613.1	64.5	8.36E-07	820	524	423	45	19.149	1550579
WP_002854338.1	TET78868.1	64.5	8.36E-07	820	524	231	45	18.182	2030808
WP_002854338.1	TET78868.1	55.7	0.000488	820	524	318	45	16.038	2030808
WP_002854338.1	WP_058494963.1	64.5	8.4E-07	820	569	454	54	16.52	96228
WP_002854338.1	WP_114407192.1	64.2	8.41E-07	820	446	385	46	16.364	2315727
WP_002854338.1	ABW66085.1	64.5	8.54E-07	820	587	284	33	18.662	96561
WP_002854338.1	RJO71902.1	64.9	8.56E-07	820	1218	456	79	18.86	2026763
WP_002854338.1	RJO71902.1	55.3	0.000869	820	1218	598	79	15.217	2026763
WP_002854338.1	XP_022243209.1	64.9	8.57E-07	820	881	361	43	17.452	6850
WP_002854338.1	PYQ41749.1	64.9	8.62E-07	820	1172	190	22	18.421	1978231
WP_002854338.1	OBQ41854.1	64.9	8.62E-07	820	1210	409	86	19.315	1710886
WP_002854338.1	OBQ41854.1	60.3	2.7E-05	820	1210	726	86	16.391	1710886
WP_002854338.1	WP_012546646.1	64.5	8.63E-07	820	542	409	49	16.137	28262;289376
WP_002854338.1	WP_012546646.1	64.5	8.93E-07	820	542	409	49	17.359	28262;289376
WP_002854338.1	TKB73077.1	64.5	8.64E-07	820	617	376	44	17.553	70125
WP_002854338.1	TKB73077.1	63.8	1.46E-06	820	617	260	44	19.231	70125
WP_002854338.1	OGW77046.1	64.5	8.7E-07	820	588	399	47	17.794	1801821
WP_002854338.1	OGW77046.1	63	2.27E-06	820	588	385	47	18.961	1801821
WP_002854338.1	OGW77046.1	55.3	0.000704	820	588	235	47	18.298	1801821
WP_002854338.1	RKY07945.1	64.5	8.72E-07	820	565	262	31	21.756	2026780
WP_002854338.1	WP_063397244.1	64.5	8.72E-07	820	571	418	50	18.182	1723647
WP_002854338.1	WP_083766495.1	64.5	8.74E-07	820	585	284	33	18.662	181663
WP_002854338.1	KYC51859.1	63.8	8.81E-07	820	411	244	29	22.541	1705409
WP_002854338.1	KYC51859.1	60.7	9.12E-06	820	411	239	29	20.921	1705409
WP_002854338.1	OGI01385.1	64.5	8.84E-07	820	629	533	63	15.76	1801606
WP_002854338.1	WP_083849261.1	64.5	8.97E-07	820	659	334	35	17.665	247490
WP_002854338.1	WP_015283081.1	64.9	9E-07	820	1295	583	83	13.722	673860
WP_002854338.1	WP_015283081.1	59.2	4.86E-05	820	1295	707	83	15.417	673860
WP_002854338.1	XP_021945224.1	64.5	9.05E-07	820	718	361	40	18.006	158441
WP_002854338.1	RJP74793.1	64.5	9.05E-07	820	792	175	20	22.857	2093361
WP_002854338.1	WP_045916176.1	64.2	9.15E-07	820	536	377	47	18.037	784;1359186
WP_002854338.1	WP_045916176.1	58	8.18E-05	820	536	395	47	17.722	784;1359186
WP_002854338.1	WP_045916176.1	54.9	0.000694	820	536	372	47	16.398	784;1359186
WP_002854338.1	WP_096693774.1	64.5	9.26E-07	820	603	434	78	17.051	1186
WP_002854338.1	WP_096693774.1	63.4	1.74E-06	820	603	367	78	18.801	1186
WP_002854338.1	TAM81981.1	64.2	9.34E-07	820	538	397	47	19.647	1978231
WP_002854338.1	PJB68228.1	64.5	9.36E-07	820	707	312	37	20.192	1973904
WP_002854338.1	PID57041.1	64.9	9.38E-07	820	1243	649	79	15.871	2044937
WP_002854338.1	PID57041.1	62.2	6.41E-06	820	1243	664	79	15.964	2044937
WP_002854338.1	PID57041.1	58	0.000133	820	1243	663	79	16.29	2044937
WP_002854338.1	XP_029045664.1	64.5	9.42E-07	820	715	326	37	17.485	1437191
WP_002854338.1	WP_004620254.1	64.5	9.47E-07	820	587	497	59	16.901	29362;588581
WP_002854338.1	PYV17153.1	63.8	9.5E-07	820	393	258	28	20.543	1978231
WP_002854338.1	RIJ88909.1	64.5	9.51E-07	820	618	403	45	16.377	2172549
WP_002854338.1	OQY99265.1	63	9.52E-07	820	309	250	29	20.4	1961114
WP_002854338.1	KKR08921.1	64.2	9.54E-07	820	487	518	59	15.251	1619064;1619067
WP_002854338.1	WP_045913453.1	64.2	9.54E-07	820	503	401	47	17.706	784;1441384
WP_002854338.1	WP_045913453.1	58	8.86E-05	820	503	249	47	21.687	784;1441384
WP_002854338.1	WP_045913453.1	55.7	0.00042	820	503	217	47	23.041	784;1441384
WP_002854338.1	XP_004032496.1	64.9	9.55E-07	820	1212	722	80	16.066	5932
WP_002854338.1	XP_004032496.1	59.9	3.21E-05	820	1212	674	80	16.024	5932
WP_002854338.1	RMD83695.1	63.4	1E-06	820	375	239	28	20.084	2080303
